id_usuario,pais,tipo_suscripcion,antiguedad_dias,dias_activo_ult_30,minutos_escucha_prom_dia,fallos_pago_ult_60,renovacion_automatica,dias_desde_ultimo_login,es_churn
u_048885,FR,premium_estudiante,973,15,206.5,1,1,3,0
u_027838,IT,premium_familiar,1281,19,29.6,0,1,2,0
u_032900,IT,premium_individual,413,3,31.2,0,0,4,1
u_004568,MX,premium_estudiante,661,13,46.1,0,1,8,0
u_036970,ES,premium_individual,800,20,99.9,1,1,2,0
u_021872,ES,premium_individual,109,16,82.2,0,0,3,0
u_046576,MX,premium_individual,760,14,51.3,0,0,9,0
u_039579,ES,premium_individual,776,20,71.3,0,1,4,0
u_047528,ES,premium_individual,1080,18,36.0,0,1,10,0
u_004750,ES,premium_estudiante,1608,19,56.5,0,1,4,0
u_048652,US,premium_individual,339,17,27.3,1,1,5,1
u_003230,AR,premium_familiar,335,21,41.6,0,1,8,0
u_036725,ES,premium_familiar,184,14,31.1,0,0,6,0
u_035545,CO,premium_estudiante,530,18,28.1,0,1,2,0
u_017405,ES,premium_individual,967,16,12.5,0,1,8,0
u_002218,ES,premium_individual,991,5,50.6,3,1,5,1
u_001627,CL,premium_individual,146,1,12.4,1,1,6,1
u_039499,MX,premium_individual,121,17,46.3,0,1,2,0
u_015989,ES,premium_individual,750,17,25.6,0,1,3,0
u_041033,IT,premium_individual,516,17,68.3,0,1,10,0
u_019415,FR,premium_individual,910,16,26.8,0,1,6,0
u_009067,DE,premium_individual,132,14,88.4,0,0,9,0
u_048226,ES,premium_individual,105,14,26.5,0,1,9,0
u_043939,US,premium_familiar,600,18,39.9,0,1,2,0
u_024271,MX,premium_individual,213,14,61.3,1,1,8,0
u_008361,ES,premium_individual,513,14,33.1,1,1,10,0
u_036035,MX,premium_individual,352,16,80.2,2,1,28,1
u_014759,MX,premium_individual,226,16,54.2,0,1,22,0
u_047707,ES,premium_individual,961,4,62.0,0,1,6,0
u_010504,AR,premium_individual,176,19,49.7,0,1,11,0
u_017283,AR,premium_familiar,261,18,37.7,1,1,11,0
u_026836,MX,premium_individual,326,18,61.3,0,1,9,0
u_019342,CO,premium_familiar,324,25,136.4,0,0,1,0
u_001133,CO,premium_individual,909,13,14.1,0,1,20,0
u_023831,CO,premium_individual,516,16,26.4,3,1,6,1
u_044857,ES,premium_individual,236,12,12.8,0,1,14,0
u_002030,ES,premium_familiar,934,15,57.9,0,0,4,0
u_028058,ES,premium_individual,604,21,26.9,0,1,6,0
u_019529,ES,premium_estudiante,560,16,51.6,0,1,5,0
u_038556,FR,premium_individual,1589,19,65.0,0,0,2,0
u_036129,ES,premium_familiar,480,21,24.3,0,1,5,0
u_048127,ES,premium_individual,834,17,22.1,0,1,8,0
u_016976,AR,premium_familiar,876,20,33.2,2,0,4,1
u_026632,MX,premium_individual,637,3,8.1,0,1,6,0
u_049186,IT,premium_individual,389,16,70.8,0,1,2,0
u_024650,US,premium_individual,380,1,20.5,0,1,9,1
u_021635,MX,premium_estudiante,637,4,30.0,0,0,5,0
u_031532,AR,premium_individual,242,22,215.5,0,1,7,0
u_035526,FR,premium_individual,377,13,49.7,1,1,3,0
u_001679,ES,premium_individual,300,11,44.2,0,0,3,0
u_004903,CL,premium_individual,321,11,24.5,0,1,4,0
u_020726,CO,premium_individual,666,16,69.3,2,1,2,1
u_034116,CO,premium_individual,568,14,26.6,0,1,7,0
u_018131,ES,premium_individual,1586,18,31.9,2,0,14,1
u_017556,ES,premium_individual,583,17,33.3,0,1,2,0
u_004059,DE,premium_individual,985,17,75.9,1,1,2,0
u_045136,BR,premium_estudiante,440,16,23.0,0,1,3,0
u_036443,US,premium_individual,1102,14,43.5,0,1,10,0
u_021645,ES,premium_familiar,491,14,27.8,0,1,13,0
u_045740,ES,premium_estudiante,734,19,43.4,0,1,2,0
u_008902,AR,premium_individual,125,20,57.2,0,1,4,0
u_007611,MX,premium_individual,853,20,24.3,1,1,10,0
u_024040,ES,premium_individual,192,20,63.9,1,1,7,0
u_015840,ES,premium_estudiante,343,17,10.2,0,1,14,0
u_027863,US,premium_familiar,473,18,126.4,0,1,12,0
u_021932,BR,premium_familiar,955,18,18.6,0,1,3,0
u_025839,ES,premium_estudiante,314,13,35.3,0,1,4,0
u_036610,BR,premium_individual,400,19,49.8,0,1,3,0
u_028302,US,premium_individual,247,15,63.7,0,0,6,0
u_011672,ES,premium_familiar,476,2,16.3,0,1,9,1
u_039381,FR,premium_individual,620,17,33.8,0,1,5,0
u_046697,ES,premium_familiar,372,20,27.1,0,1,2,0
u_040794,MX,premium_individual,116,15,57.7,0,1,15,0
u_048177,FR,premium_individual,695,17,29.6,0,1,5,0
u_029391,ES,premium_individual,328,15,28.4,0,0,8,0
u_018913,CL,premium_familiar,224,17,42.7,0,1,4,0
u_039443,AR,premium_individual,1009,3,27.9,0,1,4,0
u_034530,AR,premium_individual,555,19,58.7,0,1,7,0
u_015834,ES,premium_familiar,171,17,62.1,0,1,10,0
u_003353,ES,premium_estudiante,448,15,15.8,1,1,2,0
u_029088,AR,premium_individual,404,14,29.1,0,1,9,0
u_030063,ES,premium_individual,143,16,8.3,0,1,13,0
u_018766,ES,premium_individual,973,16,45.0,0,1,6,0
u_046986,US,premium_individual,968,17,89.4,0,1,4,0
u_001875,US,premium_individual,754,14,42.8,0,1,13,0
u_022675,ES,premium_familiar,1058,16,44.2,1,1,3,0
u_040105,AR,premium_familiar,281,15,12.5,0,1,6,0
u_034796,AR,premium_individual,333,14,101.6,0,1,4,0
u_039029,BR,premium_individual,289,18,43.8,0,1,16,0
u_024169,MX,premium_individual,598,18,28.6,0,1,2,0
u_005669,MX,premium_familiar,479,15,44.9,0,1,3,0
u_009863,DE,premium_familiar,25,4,50.6,0,1,7,0
u_007544,CL,premium_individual,1096,20,152.9,0,1,9,0
u_028669,ES,premium_individual,73,21,37.6,0,1,6,0
u_042541,AR,premium_familiar,92,22,52.3,0,0,9,0
u_049384,FR,premium_individual,430,12,114.5,1,1,7,0
u_003800,US,premium_estudiante,508,17,36.8,2,1,10,1
u_017612,CO,premium_familiar,594,16,19.7,0,1,6,0
u_005384,ES,premium_individual,525,5,13.6,0,1,7,0
u_004114,AR,premium_familiar,688,5,28.0,0,1,6,0
u_032108,US,premium_individual,710,21,26.5,0,1,11,0
u_037726,FR,premium_individual,780,20,55.6,1,1,5,0
u_011818,MX,premium_individual,261,18,67.4,1,1,2,0
u_004122,IT,premium_individual,973,17,71.7,0,1,3,0
u_019126,ES,premium_individual,765,13,50.3,0,1,6,0
u_015704,CL,premium_individual,1086,18,47.3,0,1,5,0
u_045141,MX,premium_individual,856,16,28.7,0,0,4,0
u_003220,US,premium_familiar,151,18,116.0,0,1,2,0
u_010906,AR,premium_individual,1117,18,17.1,0,1,7,0
u_035538,CL,premium_individual,508,14,18.9,0,1,5,0
u_043243,BR,premium_estudiante,136,17,76.9,0,0,11,0
u_016877,ES,premium_individual,582,19,101.7,0,1,5,0
u_012361,FR,premium_individual,332,15,22.0,0,1,4,0
u_003681,CO,premium_individual,53,23,41.0,0,1,3,0
u_024018,CO,premium_individual,456,20,27.5,0,1,6,0
u_041853,ES,premium_individual,70,17,24.1,0,1,9,0
u_038601,ES,premium_individual,489,16,14.3,1,0,2,1
u_021144,IT,premium_individual,505,2,20.3,0,1,4,0
u_026885,MX,premium_individual,125,20,136.7,0,1,13,0
u_017937,ES,premium_individual,349,19,120.4,1,1,4,0
u_035428,ES,premium_estudiante,245,18,20.2,0,1,2,0
u_036276,CL,premium_estudiante,452,19,32.5,0,1,3,0
u_027308,CL,premium_individual,152,21,33.7,0,1,8,0
u_038873,ES,premium_estudiante,699,19,37.9,0,0,2,0
u_027074,ES,premium_individual,1697,19,34.0,0,1,20,0
u_048225,DE,premium_individual,204,19,43.3,0,1,11,0
u_019410,US,premium_estudiante,181,18,21.5,0,1,3,0
u_037460,AR,premium_estudiante,117,19,23.8,0,1,3,0
u_007567,MX,premium_familiar,565,19,71.6,0,1,9,0
u_049885,AR,premium_familiar,281,16,29.6,0,1,16,0
u_036342,MX,premium_estudiante,623,19,32.1,1,1,3,0
u_025528,ES,premium_individual,543,14,66.5,4,1,3,1
u_019069,MX,premium_familiar,344,0,36.4,1,0,16,1
u_017442,US,premium_individual,601,20,48.8,0,0,2,0
u_003035,MX,premium_familiar,730,2,21.9,0,1,6,0
u_046693,FR,premium_familiar,924,22,121.0,1,1,7,0
u_024860,ES,premium_familiar,621,15,48.4,0,1,8,0
u_039562,ES,premium_individual,2011,18,38.2,0,1,2,0
u_038769,AR,premium_familiar,662,19,102.2,3,1,7,1
u_030074,BR,premium_individual,1058,15,47.0,0,1,7,0
u_018000,MX,premium_individual,1299,19,34.0,0,1,7,0
u_005450,ES,premium_individual,162,16,31.9,0,1,7,0
u_039382,DE,premium_familiar,164,19,19.8,0,1,2,0
u_007509,ES,premium_familiar,436,14,77.8,0,1,13,0
u_047198,CO,premium_individual,619,14,61.4,0,1,6,0
u_032808,ES,premium_estudiante,351,17,50.5,0,0,4,0
u_040291,ES,premium_individual,581,1,38.6,0,1,15,1
u_042611,ES,premium_individual,1349,15,52.6,0,1,8,0
u_014699,MX,premium_familiar,559,20,52.3,0,1,10,0
u_042104,CL,premium_individual,267,17,35.3,1,1,7,0
u_005100,CO,premium_individual,248,17,60.0,0,1,2,0
u_010023,CL,premium_individual,707,18,28.5,0,1,9,0
u_036415,AR,premium_individual,827,16,69.4,0,1,3,0
u_033653,ES,premium_individual,127,15,85.7,0,1,5,0
u_044154,ES,premium_familiar,154,20,20.8,0,1,4,0
u_000279,US,premium_individual,130,12,76.2,0,1,11,0
u_007124,ES,premium_individual,1057,20,37.2,0,0,5,0
u_048626,MX,premium_individual,1456,16,66.5,3,1,5,1
u_030708,US,premium_familiar,287,18,43.9,3,1,2,1
u_043043,ES,premium_individual,89,3,8.8,0,1,4,0
u_004263,FR,premium_individual,404,15,30.8,0,1,3,0
u_007594,CL,premium_individual,745,19,40.7,0,1,7,0
u_022025,FR,premium_individual,1048,20,21.3,0,1,3,0
u_045388,MX,premium_individual,272,15,115.2,0,1,5,0
u_037147,FR,premium_individual,765,21,73.2,1,1,2,0
u_004160,MX,premium_individual,109,16,94.9,0,1,8,0
u_040242,AR,premium_individual,548,15,21.2,0,1,7,0
u_021672,ES,premium_individual,316,16,24.5,0,1,5,0
u_048767,CO,premium_individual,2304,18,46.2,0,0,4,0
u_003627,AR,premium_familiar,1129,17,17.1,0,0,4,0
u_036053,DE,premium_individual,943,16,69.7,0,1,6,0
u_037075,ES,premium_individual,200,13,29.4,0,0,5,0
u_049914,CO,premium_individual,139,18,30.4,0,0,8,0
u_040980,ES,premium_familiar,285,18,10.5,1,1,10,0
u_045742,ES,premium_individual,908,19,34.0,1,1,4,0
u_017828,DE,premium_individual,340,17,65.1,0,0,2,0
u_019836,BR,premium_familiar,519,20,43.1,0,1,5,0
u_023632,CO,premium_familiar,375,19,38.3,0,1,4,0
u_003860,CL,premium_individual,613,17,37.8,0,1,3,0
u_007035,CL,premium_individual,1140,1,60.0,0,1,11,0
u_037022,DE,premium_individual,457,16,35.0,0,1,2,0
u_028519,FR,premium_individual,965,5,18.4,0,1,17,0
u_010616,IT,premium_individual,385,15,28.4,0,1,9,0
u_034712,IT,premium_individual,425,17,41.5,0,0,9,0
u_048437,IT,premium_individual,1238,18,19.9,0,0,5,0
u_021311,ES,premium_familiar,448,14,43.6,0,1,2,0
u_007752,ES,premium_individual,1185,15,45.7,0,1,3,0
u_013297,CO,premium_individual,270,16,56.0,0,1,4,0
u_031525,ES,premium_estudiante,154,14,22.3,0,1,3,0
u_039871,US,premium_individual,135,16,12.9,0,1,7,0
u_021391,DE,premium_individual,458,18,28.2,0,1,3,0
u_023996,CO,premium_individual,1543,17,28.7,1,1,4,0
u_003421,CO,premium_estudiante,855,18,72.0,0,1,2,0
u_037184,CO,premium_familiar,916,19,17.8,0,1,5,0
u_006782,AR,premium_estudiante,902,17,25.7,0,1,4,0
u_030518,ES,premium_individual,1321,17,35.7,1,1,6,0
u_021041,ES,premium_individual,467,16,12.8,0,0,4,0
u_031203,FR,premium_individual,82,5,36.1,0,1,5,0
u_032974,MX,premium_estudiante,514,4,26.7,0,1,26,1
u_047784,BR,premium_individual,230,21,58.7,0,1,2,0
u_030032,CO,premium_estudiante,386,18,61.3,0,1,10,0
u_017690,CL,premium_individual,397,12,36.4,0,1,14,0
u_037592,CL,premium_individual,721,23,49.6,0,1,3,0
u_037189,ES,premium_individual,121,19,40.0,0,1,2,0
u_014235,MX,premium_individual,603,19,58.9,3,1,4,1
u_048585,AR,premium_individual,1066,17,71.1,0,1,5,0
u_014612,FR,premium_estudiante,307,1,49.5,0,1,4,0
u_033825,ES,premium_individual,150,17,29.2,0,0,2,0
u_004709,ES,premium_individual,321,16,92.2,0,1,8,0
u_018601,ES,premium_individual,813,19,39.0,0,1,16,0
u_031253,DE,premium_individual,484,14,12.2,0,1,2,0
u_049315,ES,premium_individual,370,22,65.3,0,1,2,0
u_036476,AR,premium_individual,397,21,40.1,0,1,1,0
u_042349,ES,premium_familiar,98,17,32.5,0,1,5,0
u_042700,MX,premium_individual,210,18,43.7,0,1,2,0
u_018105,ES,premium_estudiante,259,3,22.1,0,1,8,0
u_037629,IT,premium_familiar,1394,1,13.4,1,1,7,1
u_026866,ES,premium_individual,919,14,30.9,0,0,6,0
u_018813,ES,premium_individual,281,16,82.7,0,1,4,0
u_047168,US,premium_individual,1279,18,65.4,0,1,2,0
u_013374,CO,premium_individual,1992,15,68.1,0,1,6,0
u_008265,CL,premium_individual,200,17,44.4,0,1,2,0
u_037373,ES,premium_individual,381,13,20.9,0,0,17,0
u_049924,ES,premium_individual,377,14,39.3,0,1,12,0
u_034531,ES,premium_familiar,573,16,27.5,0,1,4,0
u_037789,CO,premium_familiar,291,16,21.3,0,1,6,0
u_016564,ES,premium_familiar,992,16,44.2,0,1,9,0
u_007403,US,premium_familiar,609,22,98.3,0,1,7,0
u_009689,ES,premium_individual,839,14,30.1,0,1,3,0
u_015067,ES,premium_individual,420,20,28.1,0,1,6,0
u_021562,ES,premium_individual,272,18,34.4,1,1,20,1
u_004757,ES,premium_individual,630,13,82.0,0,0,6,0
u_011863,US,premium_individual,88,19,37.3,0,0,2,0
u_043727,ES,premium_individual,90,18,22.7,1,1,4,0
u_020741,AR,premium_familiar,757,19,51.2,1,1,24,0
u_017707,ES,premium_individual,228,15,36.9,0,1,3,0
u_041240,CO,premium_familiar,117,15,25.1,3,1,9,1
u_037197,BR,premium_individual,1347,12,36.1,0,1,9,0
u_022775,CO,premium_individual,250,16,37.7,0,1,3,0
u_024870,CO,premium_familiar,1189,22,16.5,1,1,5,0
u_040270,ES,premium_individual,637,17,46.6,0,1,2,0
u_017329,IT,premium_individual,1117,17,46.8,0,0,19,0
u_005059,ES,premium_individual,369,20,168.3,0,0,2,0
u_015295,ES,premium_estudiante,147,17,91.2,0,1,11,0
u_011508,FR,premium_individual,535,16,16.0,2,1,5,1
u_027612,ES,premium_individual,83,2,7.0,0,1,5,1
u_014559,FR,premium_individual,1179,18,50.2,0,1,4,0
u_020710,US,premium_individual,710,18,53.0,0,1,5,0
u_012927,CL,premium_estudiante,1001,15,54.7,0,0,2,0
u_020137,FR,premium_individual,52,19,59.9,0,1,2,0
u_023169,ES,premium_individual,402,4,20.2,0,1,9,0
u_012451,FR,premium_individual,519,24,18.8,1,1,16,0
u_030222,MX,premium_individual,257,17,82.9,0,1,2,0
u_032576,FR,premium_familiar,579,20,16.4,0,1,4,0
u_036691,AR,premium_estudiante,154,17,54.1,0,1,10,0
u_019368,MX,premium_familiar,731,16,75.0,0,1,13,0
u_049891,ES,premium_familiar,534,24,33.4,0,1,4,0
u_034102,ES,premium_individual,438,17,44.4,1,1,10,0
u_049713,CO,premium_individual,547,16,34.9,0,1,4,0
u_017555,ES,premium_individual,531,18,56.0,0,1,2,0
u_022100,US,premium_individual,622,21,46.6,0,0,1,0
u_048746,ES,premium_individual,143,17,35.1,0,1,16,0
u_031903,ES,premium_individual,1121,21,66.7,0,1,2,0
u_032120,ES,premium_familiar,221,19,75.7,0,1,2,0
u_021045,ES,premium_individual,685,18,35.1,0,1,14,0
u_042400,ES,premium_familiar,794,23,71.4,0,1,22,0
u_018976,AR,premium_individual,423,5,49.8,0,1,10,0
u_037839,CO,premium_individual,304,15,53.1,0,1,21,0
u_032723,ES,premium_individual,448,24,111.8,0,1,3,0
u_029174,ES,premium_individual,94,3,15.4,0,1,13,0
u_044176,ES,premium_individual,1005,20,56.7,0,1,5,0
u_007153,MX,premium_familiar,674,18,67.6,2,1,3,0
u_031715,US,premium_individual,203,22,33.5,0,1,3,0
u_026253,MX,premium_familiar,479,16,28.4,0,1,11,0
u_029980,MX,premium_individual,477,20,75.3,0,1,8,0
u_000355,ES,premium_estudiante,295,16,25.7,0,1,5,0
u_036554,ES,premium_individual,1359,15,141.3,1,1,6,0
u_042128,ES,premium_individual,1309,17,41.4,0,1,5,0
u_042353,CL,premium_estudiante,234,16,25.2,1,1,4,0
u_029602,ES,premium_individual,247,16,72.4,0,1,10,0
u_041525,US,premium_estudiante,571,18,20.8,1,1,5,0
u_000728,DE,premium_individual,310,22,46.1,0,1,7,0
u_030571,ES,premium_individual,700,14,118.2,0,1,6,0
u_034781,CO,premium_individual,1246,11,32.8,0,1,5,0
u_030512,ES,premium_individual,1100,19,62.2,0,1,18,0
u_039378,US,premium_individual,399,19,116.7,0,1,6,0
u_038231,ES,premium_individual,334,14,50.9,1,1,9,0
u_049414,MX,premium_individual,749,16,43.4,0,1,8,0
u_035192,ES,premium_familiar,381,20,27.7,0,1,13,0
u_035642,ES,premium_familiar,684,17,38.0,0,1,11,0
u_034344,ES,premium_familiar,141,17,90.8,0,1,3,0
u_034726,ES,premium_familiar,1445,15,86.7,0,1,4,0
u_031827,AR,premium_individual,163,21,56.0,1,1,2,0
u_039653,AR,premium_estudiante,141,4,17.0,0,1,21,0
u_000710,CO,premium_estudiante,455,0,14.9,1,1,5,1
u_036511,US,premium_familiar,591,13,34.3,0,1,19,0
u_020095,ES,premium_individual,728,20,19.1,0,1,5,0
u_008585,ES,premium_estudiante,1750,20,89.2,0,1,9,0
u_013854,US,premium_individual,183,5,15.6,0,0,4,0
u_034157,BR,premium_familiar,401,4,16.6,0,0,7,0
u_006135,MX,premium_individual,152,17,33.9,1,1,6,0
u_031918,BR,premium_familiar,962,16,40.9,0,1,7,0
u_011958,DE,premium_individual,978,16,191.0,1,1,5,0
u_028988,ES,premium_individual,1041,20,40.8,0,1,2,0
u_001486,ES,premium_individual,927,15,31.2,0,0,12,0
u_044031,ES,premium_individual,1772,18,55.4,0,1,5,0
u_039020,ES,premium_individual,54,2,22.4,0,1,4,1
u_026515,US,premium_individual,1040,14,24.4,2,0,9,0
u_043469,ES,premium_individual,69,16,23.3,1,1,5,0
u_036841,CL,premium_individual,383,16,56.6,0,0,7,0
u_001773,IT,premium_individual,693,16,97.9,0,1,7,0
u_009732,ES,premium_individual,1353,18,28.2,0,1,2,0
u_047651,ES,premium_familiar,440,23,133.1,0,1,5,0
u_033221,BR,premium_individual,272,18,68.9,0,1,12,0
u_037855,AR,premium_individual,67,18,90.2,0,1,5,0
u_010787,FR,premium_individual,115,16,89.0,0,0,5,0
u_047423,AR,premium_individual,619,21,27.7,0,1,13,0
u_003252,CO,premium_individual,627,19,130.0,0,1,3,0
u_035849,DE,premium_familiar,537,24,24.3,0,1,8,0
u_012904,BR,premium_estudiante,352,21,61.6,0,1,2,0
u_045470,CL,premium_estudiante,499,16,66.5,3,1,2,1
u_037740,AR,premium_familiar,845,16,27.0,0,1,4,0
u_049879,ES,premium_familiar,446,22,71.4,0,1,4,0
u_019457,ES,premium_familiar,786,1,13.5,0,1,7,0
u_008609,ES,premium_individual,587,26,54.7,0,1,10,0
u_031542,BR,premium_individual,953,2,31.4,0,1,9,0
u_044946,US,premium_estudiante,896,15,26.7,0,1,7,0
u_039989,DE,premium_familiar,965,13,57.7,0,1,4,0
u_039631,ES,premium_individual,157,13,17.2,0,1,5,0
u_023457,MX,premium_individual,395,16,28.0,0,1,8,0
u_042442,AR,premium_individual,297,21,38.3,1,1,3,0
u_037603,AR,premium_individual,790,16,40.5,0,1,2,0
u_002207,ES,premium_individual,358,16,40.4,0,1,7,0
u_049252,US,premium_individual,771,15,75.5,1,1,3,0
u_046498,ES,premium_familiar,192,21,98.6,0,0,9,0
u_027407,AR,premium_individual,1008,25,115.8,0,1,5,0
u_000381,ES,premium_individual,540,19,46.7,0,0,5,0
u_049954,MX,premium_individual,385,12,49.5,0,1,6,0
u_042876,CL,premium_individual,83,20,40.7,0,0,5,0
u_028558,US,premium_individual,61,14,46.6,0,0,5,0
u_022403,MX,premium_individual,342,22,46.2,0,1,9,0
u_006159,ES,premium_individual,1337,4,37.2,0,1,5,0
u_033629,ES,premium_familiar,829,1,57.4,0,1,7,0
u_012484,DE,premium_individual,282,16,131.6,0,1,2,0
u_027462,CL,premium_individual,864,16,74.7,0,1,3,0
u_034270,ES,premium_familiar,281,20,83.6,0,1,10,0
u_008223,ES,premium_estudiante,221,17,45.7,1,1,13,0
u_013121,ES,premium_familiar,213,22,186.2,0,1,1,0
u_028587,ES,premium_individual,369,17,61.5,0,1,2,0
u_044873,ES,premium_estudiante,672,21,77.1,0,1,2,0
u_000417,FR,premium_individual,842,0,6.8,0,1,4,1
u_019772,FR,premium_individual,294,15,44.9,0,0,25,0
u_013620,ES,premium_individual,433,16,75.7,0,1,4,0
u_005129,ES,premium_individual,1154,21,34.5,0,1,3,0
u_019373,ES,premium_individual,293,17,38.4,1,1,8,0
u_038645,AR,premium_individual,744,20,23.9,0,1,12,0
u_038365,AR,premium_estudiante,357,21,53.4,1,0,5,1
u_048229,US,premium_individual,415,16,46.6,0,1,14,0
u_010257,US,premium_individual,556,17,58.9,0,1,2,0
u_005995,ES,premium_individual,354,14,45.3,0,1,3,0
u_037004,DE,premium_individual,1472,1,44.6,0,0,7,1
u_048440,ES,premium_familiar,595,21,43.5,0,1,5,0
u_040538,CL,premium_individual,61,14,57.5,0,0,4,0
u_015947,BR,premium_individual,454,20,66.2,0,1,3,0
u_042659,MX,premium_familiar,1183,19,32.7,3,1,11,1
u_009884,ES,premium_individual,678,21,22.9,2,1,2,1
u_001793,BR,premium_familiar,171,19,62.4,0,1,4,0
u_029937,IT,premium_individual,518,22,30.5,0,1,6,0
u_013783,ES,premium_individual,353,16,59.7,0,1,3,0
u_019321,ES,premium_estudiante,50,11,61.4,0,1,8,0
u_023006,ES,premium_familiar,537,20,93.5,0,1,6,0
u_011254,ES,premium_individual,125,14,20.8,0,1,15,0
u_008002,US,premium_individual,1417,17,141.6,0,1,3,0
u_048130,ES,premium_estudiante,1930,13,27.0,0,1,5,0
u_027698,ES,premium_individual,917,17,19.7,0,0,2,0
u_048071,AR,premium_individual,613,18,77.8,0,1,10,0
u_040683,ES,premium_familiar,123,14,29.6,0,1,5,0
u_031733,BR,premium_individual,609,2,30.1,2,1,5,1
u_025672,MX,premium_individual,183,16,31.4,0,0,7,0
u_043353,MX,premium_individual,27,15,68.8,1,1,10,0
u_046363,ES,premium_individual,744,17,65.8,0,0,2,0
u_021170,ES,premium_individual,358,1,14.4,0,1,8,1
u_017802,US,premium_individual,230,17,39.4,1,1,2,0
u_041994,ES,premium_estudiante,158,18,112.4,1,1,3,0
u_022381,AR,premium_individual,314,1,10.6,0,1,4,0
u_028278,FR,premium_individual,690,17,21.2,0,1,12,0
u_038564,CO,premium_individual,227,19,44.1,1,1,6,0
u_011142,DE,premium_individual,567,19,29.6,0,1,12,0
u_030537,ES,premium_individual,332,16,45.2,0,0,6,1
u_045152,ES,premium_individual,68,17,46.6,0,0,9,0
u_047719,MX,premium_individual,201,15,77.1,0,1,9,0
u_003020,US,premium_individual,65,1,16.4,0,0,5,1
u_026429,ES,premium_individual,208,14,39.7,0,1,6,0
u_018821,ES,premium_individual,439,12,36.4,0,1,8,0
u_015313,IT,premium_individual,783,16,22.5,0,1,4,0
u_013908,AR,premium_familiar,11,22,59.0,0,1,2,0
u_000188,ES,premium_individual,1022,20,14.1,0,1,5,0
u_006602,CL,premium_individual,131,15,21.9,0,1,7,0
u_034919,ES,premium_individual,734,13,29.7,0,1,8,0
u_007619,US,premium_individual,499,20,38.6,0,1,1,0
u_005268,DE,premium_familiar,374,16,58.0,0,1,5,0
u_006359,BR,premium_individual,157,18,55.8,0,1,8,0
u_003445,US,premium_estudiante,345,20,68.7,0,1,8,0
u_035647,AR,premium_individual,129,14,81.8,0,1,15,0
u_038202,US,premium_individual,927,18,90.3,0,0,6,0
u_031684,ES,premium_individual,1005,16,36.0,0,0,6,0
u_005961,CL,premium_familiar,1005,17,23.5,1,1,3,0
u_049255,CO,premium_familiar,91,15,81.0,0,1,4,0
u_026670,CO,premium_individual,735,15,44.1,0,1,10,0
u_043003,ES,premium_familiar,547,21,79.8,0,1,5,0
u_036450,BR,premium_individual,477,17,42.9,0,1,11,0
u_012631,CO,premium_individual,743,20,73.2,1,1,6,0
u_042715,MX,premium_individual,343,19,12.9,0,1,3,0
u_020679,MX,premium_familiar,272,4,24.2,0,1,3,0
u_012689,US,premium_individual,501,19,53.2,1,1,2,0
u_005987,CO,premium_individual,692,15,59.4,0,0,3,0
u_038159,AR,premium_familiar,297,20,68.5,0,1,5,0
u_024630,AR,premium_familiar,82,16,25.9,0,1,2,0
u_027535,DE,premium_individual,378,16,33.8,0,1,5,0
u_036375,ES,premium_individual,897,14,60.1,0,0,2,0
u_012299,ES,premium_familiar,847,17,53.9,0,1,11,0
u_026236,US,premium_familiar,313,12,23.1,0,1,4,0
u_003245,ES,premium_estudiante,806,18,44.4,0,0,4,0
u_018232,CO,premium_individual,700,22,46.1,0,1,2,0
u_036537,ES,premium_individual,257,14,35.1,1,1,3,0
u_016516,ES,premium_individual,327,18,59.5,0,1,12,0
u_006495,BR,premium_individual,573,17,14.7,0,1,2,0
u_038538,CO,premium_individual,184,13,55.9,2,1,26,1
u_004843,ES,premium_individual,1132,12,35.1,0,1,5,0
u_035728,MX,premium_familiar,783,17,26.6,0,1,11,0
u_030154,FR,premium_individual,738,21,84.0,0,1,7,0
